Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr)
18-MAY-2012,4796.4,4908.5,4788.95,4891.45,154508649,6447.08
17-MAY-2012,4878.6,4922.25,4850.2,4870.2,155654031,5745.51
16-MAY-2012,4875.3,4882.25,4837.05,4858.25,165048505,6316.66
15-MAY-2012,4869.85,4955.2,4868.55,4942.8,142119571,5491.24
14-MAY-2012,4934.35,4957.2,4874.5,4907.8,126951751,5291.93
11-MAY-2012,4938.85,4976.25,4906.15,4928.9,138526070,5061.57
10-MAY-2012,4984.15,5039.3,4950.3,4965.7,141031231,5430.14
09-MAY-2012,4967.9,5016.25,4956.45,4974.8,180441209,6558.78
08-MAY-2012,5114.7,5119.95,4983.6,4999.95,164262546,6233.26
07-MAY-2012,5017.8,5124.75,4988,5114.15,168271798,6787.08
04-MAY-2012,5166.65,5177.2,5070.6,5086.85,153304687,6507.5
03-MAY-2012,5211.2,5217.3,5180.65,5188.4,118573998,5488.9
02-MAY-2012,5254.3,5279.6,5226.45,5239.15,119333288,4815.08
30-APR-2012,5201.45,5262.15,5201.45,5248.15,108138550,4610.4
28-APR-2012,5209.6,5216.4,5196.35,5209,6555703,297.89
27-APR-2012,5189,5223.05,5154.3,5190.6,128759445,5734.59
26-APR-2012,5214.75,5215.6,5179.05,5189,185899437,6408.49
25-APR-2012,5222.2,5236.1,5160.65,5202,142910739,5968.34
24-APR-2012,5215.9,5232.35,5180.35,5222.65,155674654,7362.66
23-APR-2012,5277.4,5310.55,5187.15,5200.6,138042341,5065.27
20-APR-2012,5313.95,5336.15,5245.45,5290.85,135252751,5086.54
19-APR-2012,5320.6,5342.45,5291.3,5332.4,133549895,5313.33
18-APR-2012,5320.7,5342,5293.45,5300,152743439,5665.77
17-APR-2012,5266.6,5298.2,5208.35,5289.7,178895417,7416.66
16-APR-2012,5190.6,5233.5,5183.5,5226.2,119730347,5165.7
13-APR-2012,5255.7,5306.75,5185.4,5207.45,164225858,7989.27
12-APR-2012,5246.75,5290.6,5246.75,5276.85,152684788,5457.29
11-APR-2012,5209.45,5263.65,5190.8,5226.85,167013527,5585.7
10-APR-2012,5254.1,5255.8,5211.85,5243.6,156106794,4886.48
09-APR-2012,5282.5,5287.9,5228,5234.4,111914936,3680.04
04-APR-2012,5328.65,5338.4,5305.3,5322.9,122106162,4084.37
03-APR-2012,5353.2,5378.75,5344.45,5358.5,152496489,5256.86
02-APR-2012,5296.35,5331.55,5278.8,5317.9,134538287,4583.68
30-MAR-2012,5206.6,5307.1,5203.65,5295.55,164790056,6082.93
29-MAR-2012,5145.95,5194.3,5135.95,5178.85,242557889,8632.05
28-MAR-2012,5231.7,5236.55,5169.6,5194.75,145803597,5411.63
27-MAR-2012,5242.95,5277.95,5184.65,5243.15,208775421,7445.92
26-MAR-2012,5274.35,5274.95,5174.9,5184.25,169785835,5582.28
23-MAR-2012,5255.65,5312,5220,5278.2,172738574,6371.46
22-MAR-2012,5361.1,5385.95,5205.65,5228.45,205581062,7359.89
21-MAR-2012,5267.2,5372.35,5256,5364.95,199787985,6807.02
20-MAR-2012,5257.15,5297.35,5233.25,5274.85,181345285,6158
19-MAR-2012,5337.35,5340.7,5238.55,5257.05,179877454,6275.89
16-MAR-2012,5380.35,5445.65,5305,5317.9,267521147,9432.07
15-MAR-2012,5462.5,5462.5,5362.3,5380.5,160257651,5961.15
14-MAR-2012,5490.55,5499.4,5437.8,5463.9,181714070,7345.67
13-MAR-2012,5391.05,5438.65,5390.8,5429.5,179965296,5907.14
12-MAR-2012,5420.1,5421.9,5327.3,5359.55,176668237,6484.38
09-MAR-2012,5294.1,5342.3,5291.6,5333.55,203005845,7080.66
07-MAR-2012,5207.05,5243.85,5171.45,5220.45,230726017,7173.14
06-MAR-2012,5266,5382.05,5206.4,5222.4,290396014,9319.01
05-MAR-2012,5342.55,5344.5,5265.7,5280.35,196421155,6036.63
03-MAR-2012,5360.05,5369.6,5353.4,5359.4,16770991,429.35
02-MAR-2012,5369.45,5392.55,5315.05,5359.35,185021526,6768.52
01-MAR-2012,5366,5372.45,5297.5,5339.75,196867905,6847.63
29-FEB-2012,5424.95,5458.8,5352.25,5385.2,226022232,8454.41
28-FEB-2012,5310.5,5391.1,5306.45,5375.5,208133889,7815.9
27-FEB-2012,5448.1,5449.8,5268.15,5281.2,235318961,7706.81
24-FEB-2012,5479.15,5521.4,5405.9,5429.3,364660634,17356.76
23-FEB-2012,5490.05,5537.4,5460.8,5483.3,307246519,9987.65
22-FEB-2012,5609.75,5629.95,5491.35,5505.35,263013427,9694.44
21-FEB-2012,5561.9,5621.5,5561.75,5607.15,231132126,8169.38
17-FEB-2012,5574.2,5606.7,5545.2,5564.3,329307516,11512.01
16-FEB-2012,5513.75,5531.4,5483.75,5521.95,270060477,9053.45
15-FEB-2012,5460.6,5542.1,5460.6,5531.95,314366096,9958.28
14-FEB-2012,5380.8,5428.05,5377.95,5416.05,201409996,6693.43
13-FEB-2012,5382.1,5421.05,5351.4,5390.2,181561910,6738
10-FEB-2012,5399.8,5427.75,5341.05,5381.6,225352093,7396.34
09-FEB-2012,5343.05,5423.4,5338.9,5412.35,255306965,8143.96
08-FEB-2012,5343.8,5396.9,5325.2,5368.15,236135416,9359.98
07-FEB-2012,5412.95,5413.35,5322.95,5335.15,181194561,6797.14
06-FEB-2012,5379.45,5390.05,5327.25,5361.65,215080487,7703.06
03-FEB-2012,5276.1,5334.85,5255.55,5325.85,217358188,7573.02
02-FEB-2012,5272.1,5289.95,5225.75,5269.9,337960651,11126.39
01-FEB-2012,5198.15,5244.6,5159,5235.7,234899358,8066.68
31-JAN-2012,5125.25,5215.4,5120.15,5199.25,215770719,8075.54
30-JAN-2012,5163.55,5166.15,5076.7,5087.3,181141437,6181.32
27-JAN-2012,5216.75,5217,5162.4,5204.7,215923377,7881.15
25-JAN-2012,5151.5,5174.15,5130.25,5158.3,219175709,8156.04
24-JAN-2012,5064.8,5141.05,5049.8,5127.35,202006565,8172.43
23-JAN-2012,5025.35,5059.55,5021.35,5046.25,158177571,5934.04
20-JAN-2012,5044.85,5064.15,5004.3,5048.6,221048007,8120.35
19-JAN-2012,4995,5023.8,4991.4,5018.4,203487608,6634.33
18-JAN-2012,4977.75,4980.65,4931.05,4955.8,211198796,7424.79
17-JAN-2012,4904.5,4975.55,4904,4967.3,223004183,7170.72
16-JAN-2012,4844,4880.8,4827.05,4873.9,160479891,5297.89
13-JAN-2012,4861.95,4898.85,4834.2,4866,230940604,7117.5
12-JAN-2012,4840.95,4869.2,4803.9,4831.25,183068697,7271.44
11-JAN-2012,4863.15,4877.2,4841.6,4860.95,209079758,6364
10-JAN-2012,4771.85,4855.9,4768.25,4849.55,201661174,6222.27
09-JAN-2012,4747.55,4758.7,4695.45,4742.8,147534537,4548.3
07-JAN-2012,4755.6,4759.4,4743.05,4746.9,18783880,414.88
06-JAN-2012,4724.15,4794.9,4686.85,4754.1,176057282,5234.69
05-JAN-2012,4749,4779.8,4730.15,4749.95,177862936,5873.79
04-JAN-2012,4774.95,4782.85,4728.85,4749.65,165938849,5661.16
03-JAN-2012,4675.8,4773.1,4675.8,4765.3,146621115,5021.29
02-JAN-2012,4640.2,4645.95,4588.05,4636.75,108460668,3590.96
31-DEC-2013,6307.35,6317.3,6287.3,6304,103439312,3032.11
30-DEC-2013,6336.4,6344.05,6273.15,6291.1,101271820,3977.23
27-DEC-2013,6292.8,6324.9,6289.4,6313.8,96867388,3797.25
26-DEC-2013,6270.1,6302.75,6259.45,6278.9,182310258,6457.23
24-DEC-2013,6296.45,6301.5,6262,6268.4,107642909,3780.9
23-DEC-2013,6267.2,6317.5,6266.95,6284.5,131187586,4746.66
20-DEC-2013,6179.95,6284.5,6170.35,6274.25,171969981,6359.37
19-DEC-2013,6253.9,6263.75,6150.7,6166.65,437039204,9005.49
18-DEC-2013,6129.95,6236,6129.95,6217.15,243250558,7498.21
17-DEC-2013,6178.2,6190.55,6133,6139.05,154174701,5676.19
16-DEC-2013,6168.35,6183.25,6146.05,6154.7,146451539,5445.51
13-DEC-2013,6201.3,6208.6,6161.4,6168.4,169650657,6403.01
12-DEC-2013,6276.75,6286.85,6230.55,6237.05,148533899,5175.39
11-DEC-2013,6307.2,6326.6,6280.25,6307.9,148196394,5672.66
10-DEC-2013,6354.7,6362.25,6307.55,6332.85,242412856,8646.17
09-DEC-2013,6415,6415.25,6345,6363.9,198285630,8117.57
06-DEC-2013,6234.4,6275.35,6230.75,6259.9,158539890,5692.11
05-DEC-2013,6262.45,6300.55,6232,6241.1,186060466,7519.34
04-DEC-2013,6187.95,6209.15,6149.9,6160.95,186169067,5561.95
03-DEC-2013,6204.25,6225.4,6191.4,6201.85,156852586,5474.29
02-DEC-2013,6171.15,6228.7,6171.15,6217.85,145948276,5294.15
29-NOV-2013,6103.9,6182.5,6103.8,6176.1,190711115,5487.36
28-NOV-2013,6092,6112.95,6068.3,6091.85,195315802,6589.55
27-NOV-2013,6062.7,6074,6030.3,6057.1,124875896,4780.5
26-NOV-2013,6099.25,6112.7,6047.75,6059.1,150661397,5975.26
25-NOV-2013,6035.95,6123.5,6035.95,6115.35,127195086,5113.81
22-NOV-2013,6027.35,6049.6,5972.8,5995.45,134755917,4804.74
21-NOV-2013,6096.5,6097.35,5985.4,5999.05,137232011,5457.87
20-NOV-2013,6186.85,6204.35,6106.95,6122.9,155794838,5493.72
19-NOV-2013,6197.25,6212.4,6180.2,6203.35,161514064,6020.17
18-NOV-2013,6111.05,6196.8,6110.4,6189,163991212,6279.02
14-NOV-2013,6037,6101.65,6036.65,6056.15,154913925,5872.61
13-NOV-2013,5998.85,6042.25,5972.45,5989.6,162538228,6738.41
12-NOV-2013,6087.25,6108.7,6011.75,6018.05,153812590,5646.24
11-NOV-2013,6110.4,6141.65,6067.75,6078.8,146060450,5678.81
08-NOV-2013,6170.15,6185.15,6120.95,6140.75,150051986,5977.34
07-NOV-2013,6228.9,6288.95,6180.8,6187.25,168832431,6274.13
06-NOV-2013,6260.55,6269.7,6208.7,6215.15,157080263,5461.18
05-NOV-2013,6282.15,6304.75,6244.3,6253.15,181053761,6598.06
03-NOV-2013,6332.05,6342.95,6311.15,6317.35,23856924,858.24
01-NOV-2013,6289.75,6332.6,6286.95,6307.2,191639789,7371.92
31-OCT-2013,6237.15,6309.05,6235.9,6299.15,239607127,9560.54
30-OCT-2013,6230.8,6269.2,6222.6,6251.7,177583848,6861.84
29-OCT-2013,6107.55,6228.05,6079.2,6220.9,197348371,7572.87
28-OCT-2013,6155.1,6168.75,6094.1,6101.1,146340691,5282.79
25-OCT-2013,6154,6174.75,6125.95,6144.9,144531462,5582.82
24-OCT-2013,6162.8,6252.45,6142.95,6164.35,176235553,6737.2
23-OCT-2013,6209.55,6217.95,6116.6,6178.35,188285223,6921.65
22-OCT-2013,6192.3,6220.1,6181.8,6202.8,161943721,5850.72
21-OCT-2013,6202,6218.95,6163.3,6204.95,196989071,7341.25
18-OCT-2013,6070.9,6201.45,6070.9,6189.35,250339955,8353.23
17-OCT-2013,6098.5,6110.75,6032.55,6045.85,230561463,8158.31
15-OCT-2013,6147.55,6156.3,6056.55,6089.05,218304334,6745.02
14-OCT-2013,6093,6124.1,6082.9,6112.7,142173640,5989.37
11-OCT-2013,6104.85,6107.6,6046.4,6096.2,180834257,8283.09
10-OCT-2013,6001.05,6033.95,5979.8,6020.95,159607329,6163.68
09-OCT-2013,5893.25,6015.5,5877.1,6007.45,192037125,6904.96
08-OCT-2013,5975,5981.7,5913,5928.4,158527593,5950.47
07-OCT-2013,5889.05,5912,5825.85,5906.15,156387945,5348.49
04-OCT-2013,5891.3,5950.45,5885,5907.3,191469248,6052.47
03-OCT-2013,5819.1,5917.6,5802.7,5909.7,199793235,7481.97
01-OCT-2013,5756.1,5786.45,5700.95,5780.05,159247089,5075.7
30-SEP-2013,5801.05,5810.2,5718.5,5735.3,155674706,5642.77
27-SEP-2013,5905.55,5909.2,5819.3,5833.2,163067913,5303.31
26-SEP-2013,5872.8,5917.65,5864.1,5882.25,220589737,7761.99
25-SEP-2013,5901.55,5910.55,5811.1,5873.85,200162195,6988.96
24-SEP-2013,5855,5938.4,5854.55,5892.45,187578148,7002.84
23-SEP-2013,5945.8,5989.4,5871.4,5889.75,188322506,6596.17
20-SEP-2013,6104.55,6130.95,5932.85,6012.1,318645265,11587.18
19-SEP-2013,6044.15,6142.5,6040.15,6115.55,287191701,11291.28
18-SEP-2013,5872.75,5916.9,5840.2,5899.45,153585493,5369.63
17-SEP-2013,5824.2,5857.8,5804.9,5850.2,157938740,5550.64
16-SEP-2013,5930.3,5957.25,5798.15,5840.55,219455842,7819.05
13-SEP-2013,5828,5884.3,5822.9,5850.6,190768447,6403.37
12-SEP-2013,5931.15,5932,5815.8,5850.7,272987246,7667.76
11-SEP-2013,5887.25,5924.35,5832.7,5913.15,265006808,7980.51
10-SEP-2013,5738.5,5904.85,5738.2,5896.75,275244175,10307.97
06-SEP-2013,5617.45,5688.6,5566.15,5680.4,253030740,8821.54
05-SEP-2013,5553.75,5625.75,5552.7,5592.95,274937515,9484.19
04-SEP-2013,5358.65,5460.25,5318.9,5448.1,237230494,7252.61
03-SEP-2013,5574.7,5580.95,5323.75,5341.45,250298844,7304.81
02-SEP-2013,5480.25,5564.9,5478.85,5550.75,214232444,6135.94
30-AUG-2013,5407.45,5493.3,5360.2,5471.8,336401705,11431.52
29-AUG-2013,5316.5,5428.9,5303,5409.05,326499273,10580.48
28-AUG-2013,5233.45,5317.7,5118.85,5285,335993745,10705.51
27-AUG-2013,5426.5,5427.4,5274.25,5287.45,306037010,8236.84
26-AUG-2013,5499.4,5528.7,5454.45,5476.5,241996358,6465.02
23-AUG-2013,5428.75,5478.8,5377.8,5471.75,251511910,7763.2
22-AUG-2013,5282.8,5418.95,5254.05,5408.45,284468531,9075.86
21-AUG-2013,5494.45,5504.1,5268.45,5302.55,255004311,8509.29
20-AUG-2013,5353.45,5417.8,5306.35,5401.45,261052792,7982.22
19-AUG-2013,5497.55,5499.65,5360.65,5414.75,219672819,6713.03
16-AUG-2013,5705.45,5716.6,5496.05,5507.85,248094094,8807.27
14-AUG-2013,5715.4,5754.55,5690.2,5742.3,223656483,6970.2
13-AUG-2013,5600.25,5704.75,5578.9,5699.3,222997337,7073.34
12-AUG-2013,5606.7,5644.1,5557.1,5612.4,195708484,7063.92
08-AUG-2013,5510.05,5577.6,5510.05,5565.65,204918722,6968.85
07-AUG-2013,5549.3,5561.45,5486.85,5519.1,245010773,7725.23
06-AUG-2013,5664.9,5664.9,5521.8,5542.25,216227972,6424.42
05-AUG-2013,5682.4,5721,5661.5,5685.4,197167952,5575.21
02-AUG-2013,5750.05,5761.85,5649,5677.9,222494469,6350.26
01-AUG-2013,5776.9,5808.5,5676.85,5727.85,216762208,7164.04
31-JUL-2013,5738.35,5752.1,5675.75,5742,235469131,8717.16
30-JUL-2013,5836.05,5861.3,5747.6,5755.05,181489174,6006.91
29-JUL-2013,5869.95,5886,5825.8,5831.65,173430612,4812.3
26-JUL-2013,5937.95,5944.5,5869.5,5886.2,174535664,6419.86
25-JUL-2013,5970.4,5990.65,5896.4,5907.5,237081135,8762.77
24-JUL-2013,6032.2,6047.25,5962.6,5990.5,151931749,6413.64
23-JUL-2013,6064.3,6093.35,6061.3,6077.8,126469251,5459.62
22-JUL-2013,6009.75,6064.15,6004.25,6031.8,115168337,5117.19
19-JUL-2013,6057.2,6066.85,6020.25,6029.2,163311714,7987.75
18-JUL-2013,5984.7,6051.1,5974.55,6038.05,171728134,7774.83
17-JUL-2013,5972.25,5989.8,5926.75,5973.3,191516153,8349.59
16-JUL-2013,5930.8,5966.05,5910.95,5955.25,151162819,5915.8
15-JUL-2013,5991.2,6038.2,5980.95,6030.8,116275729,4641.97
12-JUL-2013,6000.5,6019,5951.15,6009,127707078,6591.27
11-JUL-2013,5894.5,5948.85,5887.95,5935.1,120195681,4882.29
10-JUL-2013,5869.9,5879.35,5802.85,5816.7,117516350,4820.53
09-JUL-2013,5834.6,5864.95,5834.6,5859,110427867,4661.55
08-JUL-2013,5833.15,5833.85,5775.55,5811.55,127624733,4823.52
05-JUL-2013,5889.95,5900.45,5858.45,5867.9,123586417,4303.93
04-JUL-2013,5794.75,5848.2,5786.05,5836.95,151929179,5429.87
03-JUL-2013,5811.95,5815,5760.4,5770.9,160523863,5219.24
02-JUL-2013,5885.5,5898.8,5852.3,5857.55,145721790,5163.09
01-JUL-2013,5834.1,5904.35,5822.2,5898.85,144794030,5405.72
28-JUN-2013,5749.5,5852.95,5749.5,5842.2,214402430,8753.33
27-JUN-2013,5647.95,5699.35,5630.95,5682.35,239029425,9184.29
26-JUN-2013,5627.95,5635.25,5579.35,5588.7,160095940,5939.3
25-JUN-2013,5606.95,5666.25,5570.25,5609.1,196571543,6792.49
24-JUN-2013,5638.05,5640,5566.25,5590.25,193488581,6308.88
21-JUN-2013,5639.9,5686.15,5616.85,5667.65,182410583,6697.18
20-JUN-2013,5754.15,5755,5645.65,5655.9,198400131,7148
19-JUN-2013,5805.75,5828.4,5777.9,5822.25,115539008,4643.17
18-JUN-2013,5841.9,5863.4,5804.3,5813.6,117541145,4591.91
17-JUN-2013,5820.4,5854.9,5770.25,5850.05,107160887,4560.84
14-JUN-2013,5748.95,5819.4,5739.4,5808.4,124410018,5121.33
13-JUN-2013,5709.35,5729.85,5683.1,5699.1,142041404,5462.45
12-JUN-2013,5771.75,5792.9,5738.6,5760.2,140394424,5894.04
11-JUN-2013,5848.75,5868.05,5780.35,5788.8,180902123,6695.57
10-JUN-2013,5907.9,5931.65,5857.4,5878,100130739,4304.75
07-JUN-2013,5900.05,5972.7,5871.3,5881,118346364,4888.65
06-JUN-2013,5895,5956.55,5869.5,5921.4,114174694,4961.54
05-JUN-2013,5908.3,5935.2,5883.7,5923.85,110223279,4691.39
04-JUN-2013,5941.1,5981.6,5910.25,5919.45,114450873,4990.51
03-JUN-2013,5997.35,6011,5916.35,5939.3,112123535,5702.24
31-MAY-2013,6098.7,6106.25,5975.55,5985.95,175311989,7223.11
30-MAY-2013,6072.15,6133.75,6072.15,6124.05,194092801,7794.82
29-MAY-2013,6120.45,6125.05,6069.8,6104.3,120205054,5135.8
28-MAY-2013,6086.35,6127.65,6055.4,6111.25,139668916,5481.14
27-MAY-2013,5989.4,6099.9,5975.55,6083.15,115115365,4961.15
24-MAY-2013,6010.7,6015.3,5936.8,5983.55,161622562,6193
23-MAY-2013,6050.4,6081.45,5955.7,5967.05,198930489,8230.1
22-MAY-2013,6127.05,6147.6,6074.45,6094.5,133763685,5837.19
21-MAY-2013,6152.35,6180.25,6102.35,6114.1,130589228,5122.71
20-MAY-2013,6198,6229.45,6146.05,6156.9,122252978,5589.97
17-MAY-2013,6172.95,6199.95,6146.15,6187.3,147280254,5870.44
16-MAY-2013,6128.25,6187.3,6128.25,6169.9,158635506,6733.31
15-MAY-2013,6018.85,6157.1,6018.85,6146.75,153892843,7240.73
14-MAY-2013,5989.7,6026.2,5970.05,5995.4,119265483,4921.65
13-MAY-2013,6098.2,6104.95,5972.9,5980.45,107948706,4633.05
11-MAY-2013,6088.2,6114.55,6084.15,6107.25,7991165,355.74
10-MAY-2013,6046.25,6105.3,6045.6,6094.75,111351573,5162.22
09-MAY-2013,6078.35,6084.7,6040.45,6050.15,109997276,5164.76
08-MAY-2013,6064.15,6083.55,6024.95,6069.3,122278698,5159.97
07-MAY-2013,5983.45,6050.5,5982.95,6043.55,136372981,5572.16
06-MAY-2013,5944.9,5976.5,5928.45,5971.05,110166713,4612.49
03-MAY-2013,5993.5,6000.3,5930.15,5944,145754275,6590.91
02-MAY-2013,5911.4,6019.45,5910.95,5999.35,162376438,7277.43
30-APR-2013,5932.6,5962.3,5867.8,5930.2,153186197,6699.02
29-APR-2013,5877.6,5918.65,5868.8,5904.1,118882089,5364.86
26-APR-2013,5899.75,5907.05,5860.5,5871.45,141311877,6840.01
25-APR-2013,5856.1,5924.6,5853.3,5916.3,199597725,9211.66
23-APR-2013,5843.1,5844.3,5791.55,5836.9,132218357,5366.87
22-APR-2013,5789.85,5844.85,5789.8,5834.4,135095797,6073.25
18-APR-2013,5682.7,5794.35,5681.85,5783.1,149883469,6588.7
17-APR-2013,5708.65,5732.15,5669,5688.7,154575403,7304.1
16-APR-2013,5562.45,5699.25,5555.85,5688.95,142679244,5943.06
15-APR-2013,5508.5,5592.85,5500.3,5568.4,142918219,7133.92
12-APR-2013,5520.7,5544.5,5494.9,5528.55,127323273,7447.27
11-APR-2013,5601.65,5610.65,5542.85,5594,146828501,6469.38
10-APR-2013,5536.25,5569.25,5477.2,5558.7,128558760,5387.08
09-APR-2013,5568.75,5603.05,5487,5495.1,138184712,5485.91
08-APR-2013,5550.5,5569.2,5537.05,5542.95,97021471,3673.21
05-APR-2013,5568.1,5577.3,5534.7,5553.25,137461477,5281.57
04-APR-2013,5640.65,5644.45,5565.65,5574.75,134586976,5000.44
03-APR-2013,5740.2,5744.95,5650.1,5672.9,140713330,5313.95
02-APR-2013,5701.7,5754.6,5687.15,5748.1,106423845,4262.15
01-APR-2013,5697.35,5720.95,5675.9,5704.4,97779717,3683.38
28-MAR-2013,5647.75,5692.95,5604.85,5682.55,209658945,8372.35
26-MAR-2013,5613.75,5655.3,5612.05,5641.6,126500524,4939.19
25-MAR-2013,5707.3,5718.4,5624.4,5633.85,150388821,5683.44
22-MAR-2013,5659.8,5691.45,5631.8,5651.35,165293291,5909.38
21-MAR-2013,5705.9,5757.75,5647.95,5658.75,179177573,7053.93
20-MAR-2013,5740.55,5745.3,5682.3,5694.4,187624850,7103.68
19-MAR-2013,5859.5,5863.6,5724.3,5745.95,182311867,8255.03
18-MAR-2013,5816.75,5850.2,5814.35,5835.25,102663402,4690.01
15-MAR-2013,5914.9,5945.65,5861,5872.6,152156666,6984.19
14-MAR-2013,5845.95,5920.15,5791.75,5908.95,149008437,7204.09
13-MAR-2013,5884.8,5893.85,5842.25,5851.2,116710808,4950.09
12-MAR-2013,5944.6,5952,5893.65,5914.1,115944389,5098.38
11-MAR-2013,5946.1,5971.2,5930.35,5942.35,125384918,5688.38
08-MAR-2013,5883.65,5952.85,5883,5945.7,150781148,6214.19
07-MAR-2013,5801.3,5878,5801.3,5863.3,134679762,5676.89
06-MAR-2013,5816.4,5828.7,5795.05,5818.6,156901392,6244.47
05-MAR-2013,5722.45,5790.1,5722.4,5784.25,154406134,6321.31
04-MAR-2013,5704.7,5712,5663.6,5698.5,144887325,5778.72
01-MAR-2013,5702.45,5739.45,5679.9,5719.7,174517984,6877.59
28-FEB-2013,5834.35,5849.9,5671.9,5693.05,334852895,12964.2
27-FEB-2013,5784.9,5818.2,5749.7,5796.9,175165933,6202.31
26-FEB-2013,5838.3,5838.85,5748.6,5761.35,157360222,5842.04
25-FEB-2013,5870.55,5878.4,5825,5854.75,125128736,4851.54
22-FEB-2013,5837.95,5873.8,5835.8,5850.3,157046865,5487.58
21-FEB-2013,5909.65,5921.15,5844.4,5852.25,159401234,6407.29
20-FEB-2013,5966.3,5971,5937.55,5943.05,135354164,5330.7
19-FEB-2013,5900.2,5947.55,5883.15,5939.7,100984778,3743.8
18-FEB-2013,5888.65,5911,5878.45,5898.2,114284193,4187.19
15-FEB-2013,5869.95,5899.95,5853.9,5887.4,125091945,5187.91
14-FEB-2013,5933.2,5940.2,5884.55,5896.95,143830565,7125.55
13-FEB-2013,5943.15,5969.5,5922.95,5932.95,142636632,5714.83
12-FEB-2013,5894.35,5927.65,5886.45,5922.5,142844560,4844.11
11-FEB-2013,5920.05,5924.15,5879.1,5897.85,121958667,5506.43
08-FEB-2013,5929.1,5953.7,5883.65,5903.5,192607376,6761.75
07-FEB-2013,5936.45,5978.5,5927.6,5938.8,157647191,5555.4
06-FEB-2013,5988.05,5990.9,5953.15,5959.2,157815926,5865.83
05-FEB-2013,5948.2,5970.35,5946.9,5956.9,136227506,5332.28
04-FEB-2013,6025.2,6038.5,5981.25,5987.25,141741868,6166.05
01-FEB-2013,6040.95,6052.95,5983.2,5998.9,159271140,6189.27
31-JAN-2013,6045.65,6058.05,6025.15,6034.75,168516750,8753.14
30-JAN-2013,6065,6071.95,6044.15,6055.75,124222858,6220.8
29-JAN-2013,6064.7,6111.8,6042.45,6049.9,157553752,8261.34
28-JAN-2013,6082.1,6088.4,6061.4,6074.8,113113004,5592.39
25-JAN-2013,6024.5,6080.55,6014.45,6074.65,147587200,6384.65
24-JAN-2013,6046.2,6065.3,6007.85,6019.35,185210189,7884.14
23-JAN-2013,6052.85,6069.8,6021.15,6054.3,136989190,5932.29
22-JAN-2013,6080.15,6101.3,6040.5,6048.5,129041713,5744.09
21-JAN-2013,6085.75,6094.35,6065.1,6082.3,130866385,6065.99
18-JAN-2013,6059.85,6083.4,6048.3,6064.4,186460701,8321.15
17-JAN-2013,6001.25,6053.2,5988.1,6039.2,178954867,7569.17
16-JAN-2013,6049,6055.95,5992.05,6001.85,128985952,6172.67
15-JAN-2013,6037.85,6068.5,6018.6,6056.6,138364003,6978.26
14-JAN-2013,5967.2,6036.9,5962.15,6024.05,134711348,7279.83
11-JAN-2013,6012.4,6018.85,5940.6,5951.3,128022002,8228.71
10-JAN-2013,5998.8,6005.15,5947.3,5968.65,129767384,6191.88
09-JAN-2013,6006.2,6020.1,5958.45,5971.5,129635568,6462.35
08-JAN-2013,5983.45,6007.05,5964.4,6001.7,109937502,5247.74
07-JAN-2013,6042.15,6042.15,5977.15,5988.4,110248018,5093.62
04-JAN-2013,6011.95,6020.75,5981.55,6016.15,113232990,5191.38
03-JAN-2013,6015.8,6017,5986.55,6009.5,99989933,4883.13
02-JAN-2013,5982.6,6006.05,5982,5993.25,116057389,4992.9
01-JAN-2013,5937.65,5963.9,5935.2,5950.85,77902745,3298.74
31-DEC-2014,8243.9,8291,8243.75,8282.7,84532600,4221.32
30-DEC-2014,8260.3,8268.25,8220.55,8248.25,77695770,3460.46
29-DEC-2014,8214.7,8279.15,8214.7,8246.3,82086035,3340.07
26-DEC-2014,8204.8,8234.55,8147.95,8200.7,75528707,2995.12
24-DEC-2014,8272.05,8286.4,8155.25,8174.1,221905876,11229.76
23-DEC-2014,8324.6,8364.75,8252.85,8267,132190368,5629.52
22-DEC-2014,8255,8330.95,8228.2,8324,139159658,5745.04
19-DEC-2014,8230.45,8263.45,8208.6,8225.2,174796496,8246.76
18-DEC-2014,8138.9,8174.3,8084.9,8159.3,162112021,7352.6
17-DEC-2014,8041.2,8082,7961.35,8029.8,216216145,9966.02
16-DEC-2014,8172.6,8189.35,8052.6,8067.6,197337631,8920.29
15-DEC-2014,8160.75,8242.4,8152.5,8219.6,137140608,6720.94
12-DEC-2014,8302,8321.9,8216.3,8224.1,138080911,6894.03
11-DEC-2014,8338.85,8348.3,8272.4,8292.9,133862999,6718.85
10-DEC-2014,8318.05,8376.8,8317,8355.65,136656345,6738.18
09-DEC-2014,8439.3,8444.5,8330.5,8340.7,146266705,7115.31
08-DEC-2014,8538.65,8546.35,8432.25,8438.25,163819529,13929.39
05-DEC-2014,8584.25,8588.35,8523.9,8538.3,143345553,6452.4
04-DEC-2014,8582.4,8626.95,8526.4,8564.4,143477230,6687.99
03-DEC-2014,8528.7,8546.95,8508.35,8537.65,153199341,7664.86
02-DEC-2014,8535.45,8560.2,8504.65,8524.7,137386984,6753.13
01-DEC-2014,8605.1,8623,8545.15,8555.9,151990638,8565.14
28-NOV-2014,8516.8,8617,8516.25,8588.25,197214619,10053.47
27-NOV-2014,8477.8,8506.75,8456.35,8494.2,194298604,9556.05
26-NOV-2014,8450.3,8500.3,8438.65,8475.75,151922494,7123.76
25-NOV-2014,8530.8,8535.35,8429.45,8463.1,271914173,12210.62
